folder,collection_item_id,instance_id,release_id,artist,title,year,country,label,catno,genre,style,format,img,img_full
For Sale,4043991,2089984406,4043991,The Rampart Street Paraders,"Dixieland, My Dixieland",1956,US,Columbia,CL 785,Jazz,Dixieland,"Vinyl, LP",images/thumbs/56cbb3b9ba64f9e0.jpeg,images/56cbb3b9ba64f9e0.jpeg
For Sale,27638607,2089312084,27638607,The Rampart Street Paraders,Rampart And Vine,1955,Canada,Columbia,CL 648,Jazz,Dixieland,"Vinyl, LP, Album, Mono",images/thumbs/5eeb7530733c689f.jpeg,images/5eeb7530733c689f.jpeg
For Sale,5741566,2089984345,5741566,The Rampart Street Paraders,Rampart And Vine,1955,US,Columbia,CL 648,Jazz,Dixieland,"Vinyl, LP, Album, Mono",images/thumbs/508f2ff446d97121.jpeg,images/508f2ff446d97121.jpeg
For Sale,793756,2089985571,793756,Ravi Shankar,The Sounds Of India,1958,US,Columbia,WL 119,"Folk, World, & Country",Indian Classical,"Vinyl, LP, Album",images/thumbs/427ed70924a3ec42.jpeg,images/427ed70924a3ec42.jpeg
For Sale,2582834,2110061452,2582834,Ray Bohr,The Radio City Music Hall Organ,1965,US,Pickwick/33 Records,SPC-3015,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/f1bde2763ad968d9.jpeg,images/f1bde2763ad968d9.jpeg
For Sale,3302180,2089985153,3302180,Ray Conniff And The Singers,Jean,1969,US,Columbia,CS 9920,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/a70ebddcefb209f2.jpeg,images/a70ebddcefb209f2.jpeg
For Sale,1537027,2089312154,1537027,Ray Conniff And The Singers,This Is My Song And Other Great Hits,1970,US,Columbia,CS 9476,Jazz,Easy Listening,"Vinyl, LP, Repress, Stereo",images/thumbs/32aa6c61e77e44a4.jpeg,images/32aa6c61e77e44a4.jpeg
For Sale,12702317,2089510241,12702317,Ray Martin And His Orchestra,Dynamica,1961,US,RCA Victor,LSA-2287,Jazz,Big Band,"Vinyl, LP, Album, Stereo",images/thumbs/0dc185ad0c17505b.jpeg,images/0dc185ad0c17505b.jpeg
For Sale,2381218,2089992788,2381218,Ray Martin And His Orchestra,Dynamica,1961,US,RCA Victor,LSA 2287,Jazz,Big Band,"Vinyl, LP, Album, Stereo",images/thumbs/c4bd7605feb81106.jpeg,images/c4bd7605feb81106.jpeg
For Sale,2809217,2089985347,2809217,Ray Price,A Tribute To Willie And Kris,1981,US,Columbia,JC 37061,"Folk, World, & Country",,"Vinyl, LP, Compilation, Stereo",images/thumbs/bb4cd82ae52f3058.jpeg,images/bb4cd82ae52f3058.jpeg
For Sale,3389017,2089534867,3389017,Ray Price,All-Time Greatest Hits,1972,US,Columbia,KG 31364,"Folk, World, & Country",,"2x, Vinyl, LP, Compilation",images/thumbs/b7608d099ea5f0ab.jpeg,images/b7608d099ea5f0ab.jpeg
For Sale,2477803,2089312202,2477803,Ray Price,Another Bridge To Burn,1966,US,Columbia Limited Edition,LE 10028,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo, Reissue",images/thumbs/47ee2352a8d4dea3.jpeg,images/47ee2352a8d4dea3.jpeg
For Sale,3844617,2089984929,3844617,Ray Price,Danny Boy,1967,US,Columbia,CS 9477,"Folk, World, & Country",Easy Listening,"Vinyl, LP, Stereo",images/thumbs/ac9c40fa91911aed.jpeg,images/ac9c40fa91911aed.jpeg
For Sale,30843903,2089312229,30843903,Ray Price,For The Good Times,1970,US,Columbia,C 30106,"Folk, World, & Country",,"Vinyl, LP, Album, Stereo",images/thumbs/98b32946e73e29b0.jpeg,images/98b32946e73e29b0.jpeg
For Sale,4634267,2089983470,4634267,Ray Price,For The Good Times,1970,US,Columbia,C 30106,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/dfda6bc1587aaf88.jpeg,images/dfda6bc1587aaf88.jpeg
For Sale,22495187,2089312249,22495187,Ray Price,I Won't Mention It Again,1971,Canada,Columbia,C 30510,"Folk, World, & Country",,"Vinyl, LP, Album",images/thumbs/f73a864e28158d80.jpeg,images/f73a864e28158d80.jpeg
For Sale,22495187,2089312259,22495187,Ray Price,I Won't Mention It Again,1971,Canada,Columbia,C 30510,"Folk, World, & Country",,"Vinyl, LP, Album",images/thumbs/f73a864e28158d80.jpeg,images/f73a864e28158d80.jpeg
For Sale,22495187,2089312265,22495187,Ray Price,I Won't Mention It Again,1971,Canada,Columbia,C 30510,"Folk, World, & Country",,"Vinyl, LP, Album",images/thumbs/f73a864e28158d80.jpeg,images/f73a864e28158d80.jpeg
For Sale,3604402,2089983567,3604402,Ray Price,I Won't Mention It Again,1971,US,Columbia,C 30510,"Folk, World, & Country",,"Vinyl, LP, Album, Stereo",images/thumbs/7a5de721908ae793.jpeg,images/7a5de721908ae793.jpeg
For Sale,12119691,2089312276,12119691,Ray Price,Make The World Go Away,1970,Canada,Harmony (4),KH 30272,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/25f47b2c77abe1fe.jpeg,images/25f47b2c77abe1fe.jpeg
For Sale,8700445,2089312312,8700445,Ray Price,Night Life,1963,US,Columbia Special Products,P 11511,"Folk, World, & Country",Country,"Vinyl, LP, Album, Reissue",images/thumbs/3fc5ecfab307deb4.jpeg,images/3fc5ecfab307deb4.jpeg
For Sale,2068524,2089984126,2068524,Ray Price,Night Life,1963,US,Columbia,CL 1971,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/89e49ed576ff94fc.jpeg,images/89e49ed576ff94fc.jpeg
For Sale,4016163,2089985600,4016163,Ray Price,Night Life,1963,US,Columbia Limited Edition,LE 10061,"Folk, World, & Country",,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/c2b39acb97275c68.jpeg,images/c2b39acb97275c68.jpeg
For Sale,2926550,2089983976,2926550,Ray Price,Ray Price's Greatest Hits,1961,US,Columbia,CL 1566,"Folk, World, & Country",Country,"Vinyl, LP, Compilation, Mono",images/thumbs/d999c1f48acae4a3.jpeg,images/d999c1f48acae4a3.jpeg
For Sale,3389000,2089985051,3389000,Ray Price,She Wears My Ring,1968,US,Columbia,CS 9733,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/e4f16345f27f8152.jpeg,images/e4f16345f27f8152.jpeg
For Sale,6433599,2089312381,6433599,Ray Price,Sings Heart Songs,1957,US,Columbia,CL 1015,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/65d1b1c743667a7c.jpeg,images/65d1b1c743667a7c.jpeg
For Sale,5223798,2089312399,5223798,Ray Price,Sweetheart Of The Year,1969,US,Columbia,CS 9822,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/2de02b8d4d4a9ca0.jpeg,images/2de02b8d4d4a9ca0.jpeg
For Sale,3604424,2089312411,3604424,Ray Price,Take Me As I Am,1968,US,Columbia,CS 9606,"Folk, World, & Country",,"Vinyl, LP, Album, Stereo",images/thumbs/325733f52975eacf.jpeg,images/325733f52975eacf.jpeg
For Sale,2979331,2089985374,2979331,Ray Price,The Lonesomest Lonesome,1972,US,Columbia,KC 31546,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/797f637bd40bb2c8.jpeg,images/797f637bd40bb2c8.jpeg
For Sale,3799263,2089984199,3799263,Ray Price,The Other Woman,1965,US,Columbia,CL 2382,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/68650c885356d90e.jpeg,images/68650c885356d90e.jpeg
For Sale,2395088,2089984798,2395088,Ray Price,The Other Woman,,US,Columbia,CS 9182,"Folk, World, & Country",,"Vinyl, LP, Album, Reissue",images/thumbs/6d09a0f165f59e6b.jpeg,images/6d09a0f165f59e6b.jpeg
For Sale,1425651,2089986277,1425651,Ray Price,Welcome To My World,1971,US,Columbia,G 30878,Pop,Country,"2x, Vinyl, LP, Compilation",images/thumbs/8aa7b3112627cd7a.jpeg,images/8aa7b3112627cd7a.jpeg
For Sale,1425651,2090140553,1425651,Ray Price,Welcome To My World,1971,US,Columbia,G 30878,Pop,Country,"2x, Vinyl, LP, Compilation",images/thumbs/8aa7b3112627cd7a.jpeg,images/8aa7b3112627cd7a.jpeg
For Sale,3307162,2089985128,3307162,Ray Price,You Wouldn't Know Love,1970,US,Columbia,CS 9918,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/41ab8354d1ce611f.jpeg,images/41ab8354d1ce611f.jpeg
For Sale,4812655,2089510294,4812655,Red Nichols And His Five Pennies,Dixieland Dinner Dance,1960,US,Capitol Records,ST-1297,Jazz,Dixieland,"Vinyl, LP, Album, Stereo",images/thumbs/834fdb2729fb1a3f.jpeg,images/834fdb2729fb1a3f.jpeg
For Sale,31594321,2089510299,31594321,Red Nichols And His Five Pennies,Dixieland Dinner Dance,1960,South Africa,Capitol Records,ST 1297,Jazz,Dixieland,"Vinyl, LP, Album, Stereo",images/thumbs/888e271e73709df5.jpeg,images/888e271e73709df5.jpeg
For Sale,2244497,2089510255,2244497,Red Nichols And His Five Pennies,Red Nichols And The Five Pennies At Marineland,1958,US,Capitol Records,ST-1163,Jazz,Dixieland,"Vinyl, LP, Stereo",images/thumbs/c5037a8766a154c5.jpeg,images/c5037a8766a154c5.jpeg
For Sale,4135589,2089980768,4135589,Red Nichols And His Five Pennies,Dixieland That's All,1963,US,Camay Records,CA 3026S,Jazz,Dixieland,"Vinyl, LP, Album, Stereo",images/thumbs/18e70d6d72bf92ba.jpeg,images/18e70d6d72bf92ba.jpeg
For Sale,4264942,2089510308,4264942,Red Sovine,16 All Time Favorites,1977,US,Gusto Records (2),SD 3010,"Folk, World, & Country",,"Vinyl, LP, Compilation",images/thumbs/fc3949f120087cb3.jpeg,images/fc3949f120087cb3.jpeg
For Sale,33199605,2089312598,33199605,Red Sovine,Red Sovine,1964,US,Decca,DL 74445,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/0c83d5629c6e947f.jpeg,images/0c83d5629c6e947f.jpeg
For Sale,2426039,2089534874,2426039,Redd Foxx,The Best Of Redd Foxx,1972,US,MF Records (2),MF 101,Non-Music,Comedy,"Vinyl, LP, Stereo",images/thumbs/49a43e9b232600c8.jpeg,images/49a43e9b232600c8.jpeg
For Sale,7957024,2090410426,7957024,The Regimental Band Of The Scots Guards,Behind The Footlights,1960,US,Angel Records,35790,Brass & Military,,"Vinyl, LP, Album, Stereo",images/thumbs/07180981cd01679a.jpeg,images/07180981cd01679a.jpeg
For Sale,13383072,2089312628,13383072,Rex Harrison,My Fair Lady,1956,US,Columbia Masterworks,OL 5090,Stage & Screen,Musical,"Vinyl, LP, Reissue, Mono",images/thumbs/e4ed629d890bb71f.jpeg,images/e4ed629d890bb71f.jpeg
For Sale,3619094,2089994595,3619094,Richard Tauber,"Vienna, City Of My Dreams",1967,US,Seraphim,60051,Classical,Opera,"Vinyl, LP, Compilation, Mono",images/thumbs/989def62f7a4e839.jpeg,images/989def62f7a4e839.jpeg
For Sale,6330058,2089985842,6330058,Richard Tucker (2),Sorrento,1958,US,Columbia Masterworks,ML 5258,Classical,,"Vinyl, LP, Album",images/thumbs/c30c5b36baf68b43.jpeg,images/c30c5b36baf68b43.jpeg
For Sale,5791390,2089737639,5791390,Richard Wagner,Wagner,1958,Canada,Epic,LC 3485,Classical,,"Vinyl, LP",images/thumbs/c9eeb9a97f0700c5.jpeg,images/c9eeb9a97f0700c5.jpeg
For Sale,12251194,2089312670,12251194,Risë Stevens,The Chocolate Soldier (Abridged),1959,Canada,RCA Victor,LSO-1506,Stage & Screen,Soundtrack,"Vinyl, LP, Stereo",images/thumbs/591970ddfd386e82.jpeg,images/591970ddfd386e82.jpeg
For Sale,611755,2089677581,611755,Robert Armbruster,The Living Constitution Of The United States,1961,US,Kaydan Records,KR-1001,Non-Music,Radioplay,"Vinyl, LP, Album",images/thumbs/79a71712b6b6716e.jpeg,images/79a71712b6b6716e.jpeg
For Sale,8347184,2089510361,8347184,Robert Schumann,"Carnaval, Op. 9 / Fantasie In C Major, Op. 17",1956,US,Columbia Masterworks,ML 5146,Classical,Romantic,"Vinyl, LP, Album, Mono",images/thumbs/171038c4bc5a9c79.jpeg,images/171038c4bc5a9c79.jpeg
For Sale,7836347,2089312709,7836347,Robert Service,Robert Service Recites,1975,US,Bard Of Alaska,BOA-RSR-002-3,Non-Music,Poetry,"Vinyl, LP, Album, Mono",images/thumbs/b41d2426776e6644.jpeg,images/b41d2426776e6644.jpeg
For Sale,2295372,2110060664,2295372,Rod McKuen,At Carnegie Hall,1969,US,Warner Bros. - Seven Arts Records,2WS 1794,Pop,Ballad,"2x, Vinyl, LP, Album",images/thumbs/d672a52862fd20ff.jpeg,images/d672a52862fd20ff.jpeg
For Sale,1343623,2089990806,1343623,Rod Stewart,The Best Of Rod Stewart,1976,US,Mercury,SRM-2-7507,Rock,Mod,"2x, Vinyl, LP, Compilation, Stereo",images/thumbs/4146f1b0e7f8d79c.jpeg,images/4146f1b0e7f8d79c.jpeg
For Sale,11888472,2089510364,11888472,Rodgers & Hammerstein,Oklahoma,1962,US,Grand Prix Series,K-410,Stage & Screen,Musical,"Vinyl, LP",images/thumbs/2b247327ba17083f.jpeg,images/2b247327ba17083f.jpeg
For Sale,5675089,2090141296,5675089,Roger Miller,Dang Me,1964,Canada,Smash Records (4),SRS-67049,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/0fa95da8b5d865f5.jpeg,images/0fa95da8b5d865f5.jpeg
For Sale,19295761,2089312761,19295761,Roger Miller,The 3rd Time Around,1965,US,Smash Records (4),SRS 67068,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/8b943a3a9b0f2779.jpeg,images/8b943a3a9b0f2779.jpeg
For Sale,2065419,2089990492,2065419,Roger Miller,The Best Of Roger Miller,1971,US,Mercury,SR 61361,"Folk, World, & Country",,"Vinyl, LP, Compilation",images/thumbs/7e3d3bf004bc4b60.jpeg,images/7e3d3bf004bc4b60.jpeg
For Sale,6445655,2089312795,6445655,Roger Miller,The Return Of Roger Miller,1965,Canada,Smash Records (4),SRS 67061,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/221ee495fe3eade9.jpeg,images/221ee495fe3eade9.jpeg
For Sale,6447559,2089312807,6447559,Roger Miller,Walkin' In The Sunshine,1967,Canada,Smash Records (4),SRS 67092,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/276979e749ee7533.jpeg,images/276979e749ee7533.jpeg
For Sale,3926671,2089989149,3926671,Roger Williams (2),Always,1960,US,Kapp Records,KL-1172,Jazz,Easy Listening,"Vinyl, LP, Album, Mono",images/thumbs/5cb7ab158656d9f1.jpeg,images/5cb7ab158656d9f1.jpeg
For Sale,1853295,2089989232,1853295,Roger Williams (2),Born Free,1966,US,Kapp Records,KS 3501,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/f9ec8d82ffb70552.jpeg,images/f9ec8d82ffb70552.jpeg
For Sale,13624024,2109828081,13624024,Roger Williams (2),Greatest Hits,1962,US,Kapp Records,KS-3260,Jazz,Easy Listening,"Vinyl, LP, Compilation, Stereo",images/thumbs/93098b761f93527a.jpeg,images/93098b761f93527a.jpeg
For Sale,2106917,2089989199,2106917,Roger Williams (2),Maria,1962,US,Kapp Records,KS-3266,Jazz,Easy Listening,"Vinyl, LP",images/thumbs/575d16a6cdaf5471.jpeg,images/575d16a6cdaf5471.jpeg
For Sale,4748939,2089312885,4748939,Roger Williams (2),More Than A Miracle,1968,US,Kapp Records,KS-3550,Jazz,Easy Listening,"Vinyl, LP, Stereo",images/thumbs/65732df9b00272aa.jpeg,images/65732df9b00272aa.jpeg
For Sale,2361240,2089989255,2361240,Roger Williams (2),Roger!,1967,US,Kapp Records,KS-3512,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/57837764ffcde2b0.jpeg,images/57837764ffcde2b0.jpeg
For Sale,1940554,2089989177,1940554,Roger Williams (2),Songs Of The Fabulous Fifties:  Part 2,1960,US,Kapp Records,KL-1210,"Folk, World, & Country",Easy Listening,"Vinyl, LP",images/thumbs/ab9c908c8c4a5f7c.jpeg,images/ab9c908c8c4a5f7c.jpeg
For Sale,2433577,2089312936,2433577,Roger Williams (2),Songs Of The Soaring '60s Volume 1,1961,US,Kapp Records,KL-1251,Jazz,Big Band,"Vinyl, LP, Mono",images/thumbs/62282c1b38eab147.jpeg,images/62282c1b38eab147.jpeg
For Sale,2106965,2089989319,2106965,Roger Williams (2),Yellow Bird,1961,US,Kapp Records,KS-3244,Pop,Easy Listening,"Vinyl, LP, Stereo",images/thumbs/497bee715c56e76e.jpeg,images/497bee715c56e76e.jpeg
For Sale,3673181,2090141505,3673181,Ronnie Aldrich,For Young Lovers,1968,US,London Records,SP 44108,Jazz,Easy Listening,"Vinyl, LP, Album",images/thumbs/56259c1f205f0776.jpeg,images/56259c1f205f0776.jpeg
For Sale,4831463,2089312988,4831463,Rose Maddox,A Big Bouquet Of Rose's,1961,US,Capitol Records,ST 1548,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/aa6415dda25f556e.jpeg,images/aa6415dda25f556e.jpeg
For Sale,3102615,2089313004,3102615,Rose Maddox,Precious Memories,1958,US,Columbia,CL 1159,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/30e2181f23ca73cb.jpeg,images/30e2181f23ca73cb.jpeg
For Sale,8325690,2089313023,8325690,Rose Maddox,Rose Maddox's Best,1964,US,Harmony (4),HL 7312,"Folk, World, & Country",Country,"Vinyl, LP, Compilation",images/thumbs/e352e57b3d885021.jpeg,images/e352e57b3d885021.jpeg
For Sale,3626976,2089534932,3626976,Rose Maddox,This Is Rose Maddox,1981,US,Arhoolie Records,5024,"Folk, World, & Country",Country,"Vinyl, LP",images/thumbs/bf3119b3ac9b35d8.jpeg,images/bf3119b3ac9b35d8.jpeg
For Sale,2613271,2090141661,2613271,Rosemary Clooney,Blue Rose,1956,US,Columbia,CL 872,Jazz,,"Vinyl, LP, Album, Mono",images/thumbs/e04bf88fdb629016.jpeg,images/e04bf88fdb629016.jpeg
For Sale,8161781,2089510414,8161781,Rosemary Clooney,Hollywood Hits,1959,US,Harmony (4),HL 7213,Jazz,Vocal,"Vinyl, LP, Compilation, Reissue, Mono",images/thumbs/b644c1db39af50c1.jpeg,images/b644c1db39af50c1.jpeg
For Sale,13065018,2109829313,13065018,Rouvaun,Walk Into My Life,1968,US,RCA,LSP-4038,Pop,Vocal,"Vinyl, LP, Album",images/thumbs/740dc5102613ac04.jpeg,images/740dc5102613ac04.jpeg
For Sale,8055945,2089313065,8055945,Roy Drusky,Greatest Hits Vol 2,1968,US,Mercury,SR 61145,"Folk, World, & Country",,"Vinyl, LP, Compilation",images/thumbs/7ee68861880739c9.jpeg,images/7ee68861880739c9.jpeg
For Sale,4592361,2090413723,4592361,Rudolf Serkin,Piano Concerto No.1 In D Minor,1962,US,Columbia Masterworks,MS 6304,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/88a8c6b5fc931672.jpeg,images/88a8c6b5fc931672.jpeg
For Sale,15662215,2090413336,15662215,Rudolf Serkin,Piano Concerto No. 2,1960,US,Columbia Masterworks,MS 6156,Classical,,"Vinyl, LP, Album, Stereo",images/thumbs/12bcbb027b12dd87.jpeg,images/12bcbb027b12dd87.jpeg
For Sale,4332237,2089737941,4332237,Rudolf Serkin,Concerto No. 1 In G Minor / Concerto No. 2 In D Minor,1960,US,Columbia Masterworks,MS 6128,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/caa80f6d4b205da2.jpeg,images/caa80f6d4b205da2.jpeg
For Sale,3408010,2089737944,3408010,Rudy Vallee,The Fleischmann's Hour Presents Rudy Vallee,1973,US,Mark56 Records,613,Non-Music,,"Vinyl, LP",images/thumbs/c4b82ff9d4831257.jpeg,images/c4b82ff9d4831257.jpeg
For Sale,16742010,2089313152,16742010,Rudy Vallee,The Good Old Songs,1960,US,Guest Star,G 1414,Pop,Vocal,"Vinyl, LP, Album",images/thumbs/5f6629fc6280b36f.jpeg,images/5f6629fc6280b36f.jpeg
For Sale,25173043,2089313171,25173043,Russisches Volksmusik-Ensemble,Russische Balalaika-Musik,,Germany,Melodia-Eurodisc,74 619 IU,"Folk, World, & Country",Folk,"Vinyl, LP, Album",images/thumbs/a5abeae4a5604552.jpeg,images/a5abeae4a5604552.jpeg
For Sale,4438748,2089697535,4438748,Rusty Dean,Wailin' Time,1969,US,Alshire,S-5122,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/ee68cfcaaaeb815f.jpeg,images/ee68cfcaaaeb815f.jpeg
For Sale,7546582,2089675414,7546582,Sabicas,Soul Of Flamenco,1960,US,ABC-Paramount,ABC-339,Latin,Flamenco,"Vinyl, LP, Mono",images/thumbs/ae0f6b582d89afed.jpeg,images/ae0f6b582d89afed.jpeg
For Sale,4899188,2089313207,4899188,Sabicas,The Romantic Guitars Of Sabicas And Escudero (From The Pampas To The Rio Grande),1960,US,Decca,DL 78897,Latin,Flamenco,"Vinyl, LP, Album, Stereo",images/thumbs/21890078dcee37ca.jpeg,images/21890078dcee37ca.jpeg
For Sale,21917359,2089313231,21917359,Sammi Smith,As Long As There's A Sunday,1976,Canada,Elektra,7E-1058,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/bfb5c5b11452c24c.jpeg,images/bfb5c5b11452c24c.jpeg
For Sale,5546706,2089987697,5546706,Sammi Smith,As Long As There's A Sunday,1976,US,Elektra,7E-1058,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/24ea4229fce19804.jpeg,images/24ea4229fce19804.jpeg
For Sale,21065572,2089520903,21065572,Sammi Smith,Help Me Make It Through The Night,1976,US,Zodiac (21),ZLP-5000,"Folk, World, & Country",Country,"Vinyl, LP, Compilation",images/thumbs/9846035849e3549c.jpeg,images/9846035849e3549c.jpeg
For Sale,5288141,2089987732,5288141,Sammi Smith,Mixed Emotions,1977,US,Elektra,7E-1108,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/34bdb8d9a803fef0.jpeg,images/34bdb8d9a803fef0.jpeg
For Sale,3557050,2089987644,3557050,Sammi Smith,New Winds • All Quadrants,1978,US,Elektra,6E137,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/d25295f1e4f91709.jpeg,images/d25295f1e4f91709.jpeg
For Sale,3557050,2090142664,3557050,Sammi Smith,New Winds • All Quadrants,1978,US,Elektra,6E137,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/d25295f1e4f91709.jpeg,images/d25295f1e4f91709.jpeg
For Sale,3557050,2090142668,3557050,Sammi Smith,New Winds • All Quadrants,1978,US,Elektra,6E137,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/d25295f1e4f91709.jpeg,images/d25295f1e4f91709.jpeg
For Sale,3433766,2089510472,3433766,Sammi Smith,Sings Her Best,1976,,Springboard,SPX-6009,"Folk, World, & Country",Country,"2x, Vinyl, LP, Album, Compilation",images/thumbs/0590ccbc6bab9132.jpeg,images/0590ccbc6bab9132.jpeg
For Sale,12279484,2089313329,12279484,Sammi Smith,The Best Of Sammi Smith,1972,US,Mega (2),M31-1019,Pop,Country,"Vinyl, LP, Compilation, Promo",images/thumbs/d4d845d70414a795.jpeg,images/d4d845d70414a795.jpeg
For Sale,9808495,2089525855,9808495,Sammi Smith,The Rainbow In Daddy's Eyes,1974,US,Mega (2),MLPS 601,"Folk, World, & Country",Country,"Vinyl, LP, Album, Promo, Stereo",images/thumbs/f72eca3baccb18f5.jpeg,images/f72eca3baccb18f5.jpeg
For Sale,9808495,2089525857,9808495,Sammi Smith,The Rainbow In Daddy's Eyes,1974,US,Mega (2),MLPS 601,"Folk, World, & Country",Country,"Vinyl, LP, Album, Promo, Stereo",images/thumbs/f72eca3baccb18f5.jpeg,images/f72eca3baccb18f5.jpeg
For Sale,6424484,2089510517,6424484,Sammi Smith,The Very Best Of,1972,US,United Artists Records,UA-LA501-E,"Folk, World, & Country",Folk,"Vinyl, LP, Compilation",images/thumbs/4ee745fed72afe21.jpeg,images/4ee745fed72afe21.jpeg
For Sale,4412048,2089510523,4412048,Sammi Smith,Today I Started Loving You Again,1975,US,Mega (2),MLPS-612,"Folk, World, & Country",Country Rock,"Vinyl, LP, Album, Stereo",images/thumbs/6f72ea9905fa6b0b.jpeg,images/6f72ea9905fa6b0b.jpeg
For Sale,7271887,2089985543,7271887,The San Domenico Barbers Of Taormina,Mandolino,1958,US,Columbia,WL 116,Classical,,"Vinyl, LP, Album",images/thumbs/dce8e3381cfa0f9e.jpeg,images/dce8e3381cfa0f9e.jpeg
For Sale,3502305,2090409619,3502305,Scott Joplin,"""The Entertainer"" Classic Ragtime From Rare Piano Rolls",1974,US,Biograph,BLP 1013Q,Jazz,Ragtime,"Vinyl, LP",images/thumbs/3f07935ce6dd8e77.jpeg,images/3f07935ce6dd8e77.jpeg
